geolocation_zip_code,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2327,-23.443794,-46.574196,Sao Paulo,SP
2328,-23.575050,-46.776678,Sao Paulo,SP
2329,-23.447003,-46.577765,Sao Paulo,SP
2330,-23.486657,-46.618469,Sao Paulo,SP
2331,-23.486536,-46.619330,Sao Paulo,SP
2332,-23.484586,-46.622497,Sao Paulo,SP
2333,-23.473609,-46.619002,Sao Paulo,SP
2334,-23.483325,-46.619328,Sao Paulo,SP
2335,-23.483628,-46.617673,Sao Paulo,SP
2336,-23.481711,-46.616539,Sao Paulo,SP
2337,-23.477516,-46.610885,Sao Paulo,SP
2338,-23.474542,-46.618500,Sao Paulo,SP
2339,-23.476178,-46.613962,Sao Paulo,SP
2340,-23.470872,-46.617397,Sao Paulo,SP
2341,-23.454779,-46.614783,Sao Paulo,SP
2342,-23.474870,-46.611720,Sao Paulo,SP
2343,-23.467818,-46.604671,Sao Paulo,SP
2344,-23.470607,-46.609777,Sao Paulo,SP
2345,-23.468623,-46.616302,Sao Paulo,SP
2346,-23.464729,-46.604106,Sao Paulo,SP
2347,-23.461218,-46.606554,Sao Paulo,SP
2348,-23.459561,-46.612443,Sao Paulo,SP
2349,-23.461162,-46.603666,Sao Paulo,SP
2350,-23.459265,-46.609292,Sao Paulo,SP
2351,-23.455449,-46.599839,Sao Paulo,SP
2352,-23.454602,-46.594286,Sao Paulo,SP
2353,-23.453663,-46.606544,Sao Paulo,SP
2354,-23.456155,-46.604840,Sao Paulo,SP
2355,-23.453613,-46.611533,Sao Paulo,SP
2356,-23.450861,-46.609961,Sao Paulo,SP
2357,-23.451841,-46.614682,Sao Paulo,SP
2358,-23.448779,-46.608286,Sao Paulo,SP
2359,-23.445657,-46.619730,Sao Paulo,SP
2360,-23.438746,-46.577898,Sao Paulo,SP
2361,-23.438277,-46.579764,Sao Paulo,SP
2362,-23.444050,-46.568064,Sao Paulo,SP
2363,-23.431906,-46.572855,Sao Paulo,SP
2364,-23.433461,-46.582041,Sao Paulo,SP
2365,-23.424789,-46.580546,Sao Paulo,SP
2366,-23.634961,-46.467142,Sao Paulo,SP
2367,-23.420163,-46.590504,Sao Paulo,SP
2368,-23.415630,-46.582734,Sao Paulo,SP
2370,-23.461819,-46.621144,Sao Paulo,SP
2371,-23.461961,-46.619031,Sao Paulo,SP
2372,-23.462747,-46.625935,Sao Paulo,SP
2373,-23.451948,-46.619025,Sao Paulo,SP
2374,-23.455539,-46.620513,Sao Paulo,SP
2375,-23.453818,-46.624884,Sao Paulo,SP
2376,-23.458526,-46.626659,Sao Paulo,SP
2377,-23.456237,-46.631390,Sao Paulo,SP
2378,-23.449509,-46.629974,Sao Paulo,SP
2401,-23.490710,-46.626173,Sao Paulo,SP
2402,-23.485667,-46.628641,Sao Paulo,SP
2403,-23.493015,-46.626872,Sao Paulo,SP
2404,-23.490746,-46.628480,Sao Paulo,SP
2405,-23.486366,-46.633252,Sao Paulo,SP
2406,-23.487572,-46.631861,Sao Paulo,SP
2407,-23.485360,-46.624284,Sao Paulo,SP
2408,-23.481781,-46.627567,Sao Paulo,SP
2409,-23.480721,-46.623195,Sao Paulo,SP
2410,-23.475100,-46.625159,Sao Paulo,SP
2411,-23.478466,-46.622744,Sao Paulo,SP
2413,-23.488479,-46.649377,Sao Paulo,SP
2415,-23.469231,-46.630559,Sao Paulo,SP
2416,-23.474970,-46.626973,Sao Paulo,SP
2417,-23.477652,-46.630858,Sao Paulo,SP
2418,-23.469719,-46.628311,Sao Paulo,SP
2419,-23.476143,-46.639789,Sao Paulo,SP
2420,-23.475053,-46.635813,Sao Paulo,SP
2421,-23.474267,-46.631691,Sao Paulo,SP
2422,-23.472388,-46.634193,Sao Paulo,SP
2423,-23.467659,-46.633943,Sao Paulo,SP
2430,-23.484921,-46.641425,Sao Paulo,SP
2431,-23.489343,-46.634872,Sao Paulo,SP
2432,-23.486718,-46.635363,Sao Paulo,SP
2433,-23.481898,-46.635525,Sao Paulo,SP
2434,-23.484186,-46.640009,Sao Paulo,SP
2435,-23.480185,-46.644398,Sao Paulo,SP
2436,-23.479599,-46.637043,Sao Paulo,SP
2440,-23.479930,-46.646846,Sao Paulo,SP
2441,-23.474332,-46.639524,Sao Paulo,SP
2442,-23.474685,-46.644585,Sao Paulo,SP
2443,-23.470575,-46.648418,Sao Paulo,SP
2450,-23.497575,-46.637505,Sao Paulo,SP
2451,-23.498858,-46.642157,Sao Paulo,SP
2452,-23.499042,-46.644282,Sao Paulo,SP
2460,-23.491427,-46.638128,Sao Paulo,SP
2461,-23.489438,-46.640454,Sao Paulo,SP
2462,-23.490550,-46.641162,Sao Paulo,SP
2463,-23.490072,-46.644853,Sao Paulo,SP
2464,-23.494698,-46.645437,Sao Paulo,SP
2465,-23.480025,-46.657838,Sao Paulo,SP
2466,-23.493756,-46.644945,Sao Paulo,SP
2467,-23.491718,-46.646038,Sao Paulo,SP
2468,-23.489661,-46.646554,Sao Paulo,SP
2469,-23.486304,-46.642741,Sao Paulo,SP
2470,-23.487357,-46.651641,Sao Paulo,SP
2471,-23.479938,-46.650882,Sao Paulo,SP
2472,-23.476244,-46.658954,Sao Paulo,SP
2473,-23.478325,-46.651922,Sao Paulo,SP
2474,-23.478472,-46.658048,Sao Paulo,SP
2475,-23.481217,-46.646340,Sao Paulo,SP
2478,-23.479263,-46.659612,Sao Paulo,SP
2479,-23.474001,-46.655005,Sao Paulo,SP
2501,-23.514912,-46.661184,Sao Paulo,SP
2508,-23.509848,-46.663690,Sao Paulo,SP
2510,-23.513707,-46.652629,Sao Paulo,SP
2511,-23.509962,-46.652335,Sao Paulo,SP
2512,-23.511882,-46.663162,Sao Paulo,SP
2513,-23.513988,-46.655756,Sao Paulo,SP
2514,-23.512705,-46.657685,Sao Paulo,SP
2515,-23.510399,-46.659113,Sao Paulo,SP
2516,-23.506632,-46.657479,Sao Paulo,SP
2517,-23.506179,-46.662990,Sao Paulo,SP
2518,-23.509848,-46.663690,Sao Paulo,SP
2519,-23.500164,-46.648186,Sao Paulo,SP
2520,-23.502845,-46.653092,Sao Paulo,SP
2521,-23.503570,-46.664194,Sao Paulo,SP
2522,-23.507720,-46.662131,Sao Paulo,SP
2523,-23.508867,-46.654770,Sao Paulo,SP
2524,-23.504570,-46.652004,Sao Paulo,SP
2525,-23.503368,-46.647910,Sao Paulo,SP
2526,-23.501890,-46.647412,Sao Paulo,SP
2530,-23.500015,-46.660940,Sao Paulo,SP
2531,-23.498348,-46.648931,Sao Paulo,SP
2532,-23.499954,-46.654603,Sao Paulo,SP
2533,-23.497486,-46.656130,Sao Paulo,SP
2534,-23.498355,-46.651033,Sao Paulo,SP
2535,-23.496895,-46.648304,Sao Paulo,SP
2536,-23.494400,-46.649096,Sao Paulo,SP
2537,-23.490477,-46.653604,Sao Paulo,SP
2538,-23.499357,-46.653051,Sao Paulo,SP
2539,-23.495036,-46.657884,Sao Paulo,SP
2540,-23.491055,-46.657441,Sao Paulo,SP
2541,-23.485596,-46.656074,Sao Paulo,SP
2542,-23.485692,-46.660571,Sao Paulo,SP
2543,-23.483993,-46.661961,Sao Paulo,SP
2544,-23.489528,-46.660642,Sao Paulo,SP
2545,-23.492497,-46.662183,Sao Paulo,SP
2546,-23.492576,-46.657809,Sao Paulo,SP
2550,-23.505461,-46.671104,Sao Paulo,SP
2551,-23.504500,-46.670481,Sao Paulo,SP
2552,-23.495838,-46.663682,Sao Paulo,SP
2553,-23.501439,-46.668335,Sao Paulo,SP
2554,-23.501883,-46.670156,Sao Paulo,SP
2555,-23.494296,-46.661940,Sao Paulo,SP
2556,-23.498526,-46.669105,Sao Paulo,SP
2557,-23.498051,-46.671280,Sao Paulo,SP
2558,-23.497496,-46.675344,Sao Paulo,SP
2559,-23.492376,-46.677303,Sao Paulo,SP
2560,-23.494270,-46.669836,Sao Paulo,SP
2561,-23.492708,-46.676852,Sao Paulo,SP
2562,-23.485953,-46.673985,Sao Paulo,SP
2563,-23.490293,-46.666870,Sao Paulo,SP
2564,-23.489024,-46.666230,Sao Paulo,SP
2565,-23.486018,-46.669542,Sao Paulo,SP
2566,-23.483712,-46.668006,Sao Paulo,SP
2567,-23.480673,-46.666248,Sao Paulo,SP
2577,-23.488183,-46.678904,Sao Paulo,SP
2598,-23.512858,-46.671012,Sao Paulo,SP
2610,-23.477100,-46.664384,Sao Paulo,SP
2611,-23.469343,-46.661931,Sao Paulo,SP
2612,-23.475659,-46.662962,Sao Paulo,SP
2613,-23.472911,-46.661654,Sao Paulo,SP
2614,-23.471723,-46.657641,Sao Paulo,SP
2615,-23.471635,-46.652218,Sao Paulo,SP
2616,-23.468490,-46.652162,Sao Paulo,SP
2617,-23.466497,-46.659817,Sao Paulo,SP
2618,-23.467328,-46.650779,Sao Paulo,SP
2630,-23.463363,-46.643283,Sao Paulo,SP
2631,-23.460559,-46.641486,Sao Paulo,SP
2632,-23.462668,-46.649561,Sao Paulo,SP
2633,-23.460845,-46.651710,Sao Paulo,SP
2634,-23.459102,-46.649145,Sao Paulo,SP
2635,-23.459026,-46.645029,Sao Paulo,SP
2636,-23.452258,-46.644401,Sao Paulo,SP
2637,-23.455586,-46.648815,Sao Paulo,SP
2643,-23.468099,-46.650378,Sao Paulo,SP
2649,-23.458727,-46.660755,Sao Paulo,SP
2650,-23.461061,-46.654840,Sao Paulo,SP
2651,-23.461254,-46.659935,Sao Paulo,SP
2652,-23.461154,-46.653130,Sao Paulo,SP
2653,-23.453432,-46.658375,Sao Paulo,SP
2670,-23.466424,-46.665005,Sao Paulo,SP
2671,-23.468541,-46.664361,Sao Paulo,SP
2672,-23.458505,-46.662743,Sao Paulo,SP
2673,-23.467496,-46.668914,Sao Paulo,SP
2674,-23.463178,-46.668774,Sao Paulo,SP
2675,-23.458236,-46.667826,Sao Paulo,SP
2676,-23.456641,-46.672903,Sao Paulo,SP
2677,-23.454575,-46.666308,Sao Paulo,SP
2678,-23.453386,-46.659614,Sao Paulo,SP
2679,-23.458353,-46.665984,Sao Paulo,SP
2680,-23.450797,-46.673849,Sao Paulo,SP
2701,-23.513341,-46.673557,Sao Paulo,SP
2710,-23.507517,-46.673732,Sao Paulo,SP
2712,-23.504903,-46.677070,Sao Paulo,SP
2713,-23.506601,-46.686917,Sao Paulo,SP
2714,-23.506598,-46.687766,Sao Paulo,SP
2715,-23.504067,-46.683505,Sao Paulo,SP
2716,-23.488582,-46.683481,Sao Paulo,SP
2717,-23.493746,-46.685192,Sao Paulo,SP
2720,-23.500687,-46.673636,Sao Paulo,SP
2721,-23.499170,-46.675258,Sao Paulo,SP
2722,-23.502643,-46.682576,Sao Paulo,SP
2723,-23.500529,-46.681318,Sao Paulo,SP
2724,-23.499440,-46.683774,Sao Paulo,SP
2725,-23.500904,-46.683551,Sao Paulo,SP
2726,-23.498901,-46.687211,Sao Paulo,SP
2727,-23.496813,-46.686344,Sao Paulo,SP
2728,-23.498447,-46.688732,Sao Paulo,SP
2729,-23.503223,-46.690975,Sao Paulo,SP
2730,-23.496225,-46.691134,Sao Paulo,SP
2731,-23.494971,-46.691864,Sao Paulo,SP
2732,-23.502842,-46.694437,Sao Paulo,SP
2733,-23.496634,-46.694187,Sao Paulo,SP
2734,-23.474142,-46.670029,Sao Paulo,SP
2735,-23.491961,-46.692454,Sao Paulo,SP
2736,-23.489742,-46.690859,Sao Paulo,SP
2737,-23.487150,-46.691725,Sao Paulo,SP
2738,-23.494633,-46.690176,Sao Paulo,SP
2739,-23.474424,-46.671142,Sao Paulo,SP
2750,-23.493881,-46.679532,Sao Paulo,SP
2751,-23.489506,-46.681109,Sao Paulo,SP
2752,-23.494686,-46.683393,Sao Paulo,SP
2753,-23.490432,-46.684356,Sao Paulo,SP
2754,-23.490470,-46.678440,Sao Paulo,SP
2755,-23.488517,-46.678783,Sao Paulo,SP
2756,-23.486974,-46.677238,Sao Paulo,SP
2757,-23.485244,-46.686516,Sao Paulo,SP
2758,-23.484704,-46.685338,Sao Paulo,SP
2759,-23.482318,-46.683643,Sao Paulo,SP
2760,-23.481459,-46.679191,Sao Paulo,SP
2762,-23.483146,-46.674722,Sao Paulo,SP
2763,-23.478143,-46.676548,Sao Paulo,SP
2764,-23.479883,-46.677579,Sao Paulo,SP
2765,-23.476587,-46.673507,Sao Paulo,SP
2801,-23.473074,-46.705634,Sao Paulo,SP
2802,-23.487487,-46.694824,Sao Paulo,SP
2803,-23.486855,-46.693749,Sao Paulo,SP
2804,-23.485241,-46.697198,Sao Paulo,SP
2805,-23.480315,-46.698674,Sao Paulo,SP
2806,-23.475270,-46.698608,Sao Paulo,SP
2807,-23.469628,-46.700657,Sao Paulo,SP
2808,-23.468940,-46.704615,Sao Paulo,SP
2809,-23.471796,-46.703935,Sao Paulo,SP
2810,-23.455784,-46.713348,Sao Paulo,SP
2811,-23.476765,-46.701665,Sao Paulo,SP
2812,-23.461454,-46.713104,Sao Paulo,SP
2813,-23.451487,-46.712454,Sao Paulo,SP
2814,-23.460498,-46.708484,Sao Paulo,SP
2815,-23.444254,-46.713441,Sao Paulo,SP
2816,-23.461665,-46.704199,Sao Paulo,SP
2817,-23.463517,-46.703012,Sao Paulo,SP
2820,-23.449304,-46.714131,Sao Paulo,SP
2829,-23.495057,-46.702601,Sao Paulo,SP
2831,-23.480564,-46.691706,Sao Paulo,SP
2832,-23.480441,-46.694941,Sao Paulo,SP
2833,-23.478045,-46.693430,Sao Paulo,SP
2834,-23.476475,-46.691656,Sao Paulo,SP
2835,-23.469366,-46.694603,Sao Paulo,SP
2836,-23.472298,-46.696701,Sao Paulo,SP
2837,-23.463968,-46.700160,Sao Paulo,SP
2839,-23.478751,-46.683455,Sao Paulo,SP
2840,-23.481818,-46.688612,Sao Paulo,SP
2841,-23.480287,-46.687026,Sao Paulo,SP
2842,-23.473628,-46.687138,Sao Paulo,SP
2844,-23.469613,-46.686939,Sao Paulo,SP
2845,-23.469082,-46.689233,Sao Paulo,SP
2846,-23.461455,-46.696404,Sao Paulo,SP
2847,-23.468375,-46.688504,Sao Paulo,SP
2848,-23.463183,-46.689109,Sao Paulo,SP
2849,-23.462073,-46.690654,Sao Paulo,SP
2850,-23.461100,-46.685483,Sao Paulo,SP
2851,-23.458476,-46.691643,Sao Paulo,SP
2853,-23.456352,-46.696732,Sao Paulo,SP
2854,-23.458169,-46.697397,Sao Paulo,SP
2855,-23.456799,-46.700409,Sao Paulo,SP
2856,-23.454479,-46.692738,Sao Paulo,SP
2857,-23.655433,-46.753546,Sao Paulo,SP
2858,-23.446907,-46.701401,Sao Paulo,SP
2859,-23.443270,-46.707358,Sao Paulo,SP
2860,-23.456175,-46.691991,Sao Paulo,SP
2861,-23.468475,-46.671653,Sao Paulo,SP
2862,-23.475220,-46.679605,Sao Paulo,SP
2863,-23.473790,-46.672880,Sao Paulo,SP
2864,-23.472744,-46.680859,Sao Paulo,SP
2865,-23.474024,-46.678314,Sao Paulo,SP
2866,-23.464388,-46.683963,Sao Paulo,SP
2867,-23.469142,-46.682630,Sao Paulo,SP
2870,-23.461616,-46.677814,Sao Paulo,SP
2871,-23.461569,-46.675047,Sao Paulo,SP
2872,-23.462348,-46.670933,Sao Paulo,SP
2873,-23.455397,-46.678223,Sao Paulo,SP
2874,-23.458375,-46.675626,Sao Paulo,SP
2875,-23.461112,-46.682178,Sao Paulo,SP
2876,-23.449320,-46.691227,Sao Paulo,SP
2877,-23.451201,-46.681184,Sao Paulo,SP
2878,-23.449874,-46.686863,Sao Paulo,SP
2879,-23.451450,-46.699278,Sao Paulo,SP
2880,-23.468493,-46.674644,Sao Paulo,SP
2881,-23.467218,-46.675309,Sao Paulo,SP
2882,-23.468840,-46.669965,Sao Paulo,SP
2883,-23.438464,-46.716897,Sao Paulo,SP
2888,-23.465932,-46.674853,Sao Paulo,SP
2908,-23.502014,-46.700194,Sao Paulo,SP
2909,-23.507133,-46.698910,Sao Paulo,SP
2910,-23.503731,-46.698580,Sao Paulo,SP
2911,-23.502803,-46.705980,Sao Paulo,SP
2912,-23.506147,-46.712319,Sao Paulo,SP
2913,-23.501478,-46.713792,Sao Paulo,SP
2914,-23.503784,-46.709764,Sao Paulo,SP
2915,-23.501959,-46.702664,Sao Paulo,SP
2916,-23.496306,-46.712949,Sao Paulo,SP
2917,-23.497059,-46.712516,Sao Paulo,SP
2918,-23.495086,-46.718507,Sao Paulo,SP
2919,-23.492479,-46.718982,Sao Paulo,SP
2920,-23.489682,-46.722846,Sao Paulo,SP
2921,-23.488260,-46.724169,Sao Paulo,SP
2924,-23.496407,-46.707308,Sao Paulo,SP
2925,-23.501634,-46.701186,Sao Paulo,SP
2926,-23.499947,-46.701276,Sao Paulo,SP
2927,-23.497779,-46.704452,Sao Paulo,SP
2928,-23.495073,-46.703068,Sao Paulo,SP
2929,-23.490594,-46.705940,Sao Paulo,SP
2930,-23.490962,-46.708194,Sao Paulo,SP
2931,-23.497722,-46.708661,Sao Paulo,SP
2932,-23.490349,-46.711587,Sao Paulo,SP
2933,-23.494155,-46.711304,Sao Paulo,SP
2934,-23.484531,-46.703096,Sao Paulo,SP
2935,-23.488441,-46.716131,Sao Paulo,SP
2936,-23.485614,-46.716708,Sao Paulo,SP
2937,-23.482903,-46.718680,Sao Paulo,SP
2938,-23.482065,-46.723284,Sao Paulo,SP
2939,-23.481875,-46.730512,Sao Paulo,SP
2940,-23.481855,-46.721184,Sao Paulo,SP
2941,-23.478794,-46.722371,Sao Paulo,SP
2942,-23.474155,-46.720373,Sao Paulo,SP
2943,-23.478400,-46.725708,Sao Paulo,SP
2944,-23.475315,-46.726053,Sao Paulo,SP
2945,-23.481563,-46.728340,Sao Paulo,SP
2950,-23.482228,-46.720209,Sao Paulo,SP
2951,-23.476194,-46.720818,Sao Paulo,SP
2952,-23.470884,-46.716412,Sao Paulo,SP
2955,-23.467915,-46.721204,Sao Paulo,SP
2956,-23.471295,-46.723449,Sao Paulo,SP
2957,-23.468126,-46.722071,Sao Paulo,SP
2959,-23.490034,-46.698481,Sao Paulo,SP
2960,-23.497128,-46.699210,Sao Paulo,SP
2961,-23.491980,-46.699447,Sao Paulo,SP
2962,-23.489071,-46.704289,Sao Paulo,SP
2963,-23.485094,-46.702151,Sao Paulo,SP
2964,-23.484096,-46.704159,Sao Paulo,SP
2965,-23.486889,-46.708244,Sao Paulo,SP
2966,-23.471522,-46.709529,Sao Paulo,SP
2967,-23.481249,-46.702392,Sao Paulo,SP
2968,-23.483559,-46.709162,Sao Paulo,SP
2969,-23.484216,-46.712831,Sao Paulo,SP
2970,-23.482318,-46.715844,Sao Paulo,SP
2971,-23.484810,-46.710731,Sao Paulo,SP
2972,-23.481036,-46.710531,Sao Paulo,SP
2975,-23.480106,-46.712760,Sao Paulo,SP
2976,-23.474648,-46.718010,Sao Paulo,SP
2977,-23.475223,-46.714854,Sao Paulo,SP
2978,-23.473190,-46.707253,Sao Paulo,SP
2979,-23.475802,-46.709472,Sao Paulo,SP
2981,-23.460807,-46.716505,Sao Paulo,SP
2982,-23.451269,-46.715280,Sao Paulo,SP
2983,-23.448910,-46.718499,Sao Paulo,SP
2984,-23.436889,-46.720828,Sao Paulo,SP
2985,-23.440004,-46.719307,Sao Paulo,SP
2986,-23.434311,-46.715305,Sao Paulo,SP
2987,-23.432919,-46.714810,Sao Paulo,SP
2988,-23.608444,-46.740371,Sao Paulo,SP
2989,-23.432477,-46.721457,Sao Paulo,SP
2990,-23.427397,-46.726531,Sao Paulo,SP
2991,-23.435076,-46.726095,Sao Paulo,SP
2992,-23.449593,-46.732496,Sao Paulo,SP
2993,-23.451794,-46.731330,Sao Paulo,SP
2994,-23.457360,-46.732315,Sao Paulo,SP
2995,-23.451039,-46.736491,Sao Paulo,SP
2996,-23.444245,-46.732740,Sao Paulo,SP
2997,-23.579327,-46.668287,Sao Paulo,SP
2998,-23.434663,-46.735511,Sao Paulo,SP
3001,-23.541384,-46.614049,Sao Paulo,SP
3002,-23.545001,-46.619776,Sao Paulo,SP
3003,-23.544640,-46.622326,Sao Paulo,SP
3004,-23.543932,-46.620257,Sao Paulo,SP
3005,-23.542630,-46.624505,Sao Paulo,SP
3006,-23.543136,-46.623716,Sao Paulo,SP
3007,-23.542151,-46.627192,Sao Paulo,SP
3008,-23.540804,-46.621168,Sao Paulo,SP
3009,-23.536629,-46.620693,Sao Paulo,SP
3010,-23.537179,-46.618505,Sao Paulo,SP
3011,-23.537676,-46.616272,Sao Paulo,SP
3012,-23.538840,-46.612164,Sao Paulo,SP
3013,-23.533971,-46.616075,Sao Paulo,SP
3014,-23.539379,-46.608828,Sao Paulo,SP
3015,-23.537186,-46.594036,Sao Paulo,SP
3016,-23.536153,-46.612098,Sao Paulo,SP
3017,-23.536905,-46.608903,Sao Paulo,SP
3018,-23.530413,-46.614173,Sao Paulo,SP
3019,-23.536994,-46.603044,Sao Paulo,SP
3020,-23.531707,-46.602881,Sao Paulo,SP
3021,-23.527415,-46.602287,Sao Paulo,SP
3022,-23.524681,-46.605561,Sao Paulo,SP
3023,-23.535031,-46.606556,Sao Paulo,SP
3024,-23.530384,-46.609853,Sao Paulo,SP
3025,-23.533249,-46.609200,Sao Paulo,SP
3026,-23.532083,-46.610951,Sao Paulo,SP
3027,-23.531015,-46.614543,Sao Paulo,SP
3028,-23.527539,-46.607672,Sao Paulo,SP
3029,-23.530490,-46.616506,Sao Paulo,SP
3030,-23.525923,-46.618575,Sao Paulo,SP
3031,-23.528514,-46.619472,Sao Paulo,SP
3032,-23.529785,-46.620228,Sao Paulo,SP
3033,-23.532863,-46.623804,Sao Paulo,SP
3034,-23.523856,-46.617938,Sao Paulo,SP
3035,-23.526943,-46.614376,Sao Paulo,SP
3036,-23.519649,-46.618599,Sao Paulo,SP
3040,-23.550724,-46.622536,Sao Paulo,SP
3041,-23.547282,-46.622147,Sao Paulo,SP
3042,-23.546981,-46.619759,Sao Paulo,SP
3043,-23.546379,-46.616128,Sao Paulo,SP
3044,-23.551928,-46.618935,Sao Paulo,SP
3045,-23.542491,-46.601355,Sao Paulo,SP
3046,-23.545076,-46.615070,Sao Paulo,SP
3047,-23.541434,-46.603940,Sao Paulo,SP
3050,-23.544096,-46.614735,Sao Paulo,SP
3051,-23.546077,-46.608416,Sao Paulo,SP
3052,-23.542484,-46.608401,Sao Paulo,SP
3053,-23.544352,-46.607649,Sao Paulo,SP
3054,-23.541640,-46.603225,Sao Paulo,SP
3055,-23.540446,-46.600254,Sao Paulo,SP
3057,-23.538801,-46.595705,Sao Paulo,SP
3058,-23.540147,-46.589264,Sao Paulo,SP
3059,-23.539972,-46.591979,Sao Paulo,SP
3060,-23.540015,-46.585895,Sao Paulo,SP
3061,-23.541331,-46.583944,Sao Paulo,SP
3062,-23.543698,-46.595879,Sao Paulo,SP
3063,-23.535815,-46.571178,Sao Paulo,SP
3064,-23.531424,-46.558813,Sao Paulo,SP
3065,-23.539791,-46.580008,Sao Paulo,SP
3066,-23.536016,-46.575160,Sao Paulo,SP
3067,-23.538869,-46.572901,Sao Paulo,SP
3068,-23.537361,-46.567275,Sao Paulo,SP
3069,-23.535965,-46.564874,Sao Paulo,SP
3070,-23.538417,-46.569315,Sao Paulo,SP
3071,-23.534190,-46.561093,Sao Paulo,SP
3072,-23.534092,-46.554671,Sao Paulo,SP
3073,-23.531476,-46.555091,Sao Paulo,SP
3074,-23.527589,-46.567961,Sao Paulo,SP
3076,-23.537833,-46.582048,Sao Paulo,SP
3077,-23.530159,-46.577473,Sao Paulo,SP
3080,-23.532087,-46.579552,Sao Paulo,SP
3081,-23.531832,-46.575652,Sao Paulo,SP
3084,-23.534673,-46.570489,Sao Paulo,SP
3085,-23.531314,-46.569640,Sao Paulo,SP
3086,-23.531898,-46.566162,Sao Paulo,SP
3087,-23.528951,-46.566516,Sao Paulo,SP
3088,-23.525988,-46.562080,Sao Paulo,SP
3089,-23.529220,-46.560875,Sao Paulo,SP
3090,-23.528101,-46.558224,Sao Paulo,SP
3101,-23.552197,-46.619529,Sao Paulo,SP
3102,-23.546591,-46.599480,Sao Paulo,SP
3103,-23.554288,-46.612693,Sao Paulo,SP
3104,-23.554835,-46.607315,Sao Paulo,SP
3105,-23.555475,-46.619802,Sao Paulo,SP
3106,-23.556329,-46.620111,Sao Paulo,SP
3107,-23.559930,-46.610750,Sao Paulo,SP
3108,-23.563822,-46.609813,Sao Paulo,SP
3109,-23.570585,-46.600396,Sao Paulo,SP
3110,-23.556893,-46.607683,Sao Paulo,SP
3111,-23.563379,-46.603247,Sao Paulo,SP
3112,-23.556493,-46.600359,Sao Paulo,SP
3113,-23.562750,-46.602176,Sao Paulo,SP
3114,-23.564658,-46.596266,Sao Paulo,SP
3115,-23.567135,-46.591481,Sao Paulo,SP
3116,-23.567295,-46.587104,Sao Paulo,SP
3117,-23.560939,-46.593127,Sao Paulo,SP
3118,-23.560423,-46.596734,Sao Paulo,SP
3119,-23.559024,-46.599068,Sao Paulo,SP
3120,-23.559510,-46.596447,Sao Paulo,SP
3121,-23.566302,-46.595570,Sao Paulo,SP
3122,-23.568534,-46.594668,Sao Paulo,SP
3123,-23.569674,-46.595039,Sao Paulo,SP
3124,-23.570192,-46.591336,Sao Paulo,SP
3125,-23.574727,-46.591901,Sao Paulo,SP
3126,-23.581944,-46.593742,Sao Paulo,SP
3127,-23.577815,-46.589621,Sao Paulo,SP
3128,-23.577001,-46.584317,Sao Paulo,SP
3129,-23.579875,-46.582167,Sao Paulo,SP
3130,-23.579774,-46.583341,Sao Paulo,SP
3131,-23.579722,-46.581478,Sao Paulo,SP
3132,-23.582881,-46.582048,Sao Paulo,SP
3133,-23.596805,-46.577217,Sao Paulo,SP
3134,-23.586077,-46.583998,Sao Paulo,SP
3135,-23.577180,-46.582115,Sao Paulo,SP
3136,-23.574949,-46.580686,Sao Paulo,SP
3137,-23.581386,-46.574150,Sao Paulo,SP
3138,-23.585794,-46.581510,Sao Paulo,SP
3139,-23.586501,-46.580879,Sao Paulo,SP
3140,-23.587626,-46.578265,Sao Paulo,SP
3141,-23.588662,-46.576665,Sao Paulo,SP
3142,-23.591922,-46.574576,Sao Paulo,SP
3143,-23.590438,-46.572684,Sao Paulo,SP
3144,-23.595157,-46.567857,Sao Paulo,SP
3145,-23.592465,-46.569928,Sao Paulo,SP
3146,-23.592755,-46.577537,Sao Paulo,SP
3147,-23.594924,-46.566547,Sao Paulo,SP
3149,-23.576281,-46.587276,Sao Paulo,SP
3150,-23.584257,-46.588171,Sao Paulo,SP
3151,-23.588285,-46.585834,Sao Paulo,SP
3152,-23.591510,-46.581164,Sao Paulo,SP
3153,-23.600290,-46.576882,Sao Paulo,SP
3154,-23.584250,-46.576156,Sao Paulo,SP
3155,-23.576746,-46.568482,Sao Paulo,SP
3156,-23.581367,-46.564382,Sao Paulo,SP
3157,-23.577901,-46.573205,Sao Paulo,SP
3158,-23.575610,-46.567481,Sao Paulo,SP
3159,-23.579445,-46.569574,Sao Paulo,SP
3160,-23.578481,-46.562867,Sao Paulo,SP
3161,-23.580905,-46.563172,Sao Paulo,SP
3162,-23.551560,-46.606964,Sao Paulo,SP
3163,-23.545780,-46.595377,Sao Paulo,SP
3164,-23.550710,-46.609205,Sao Paulo,SP
3165,-23.556479,-46.594741,Sao Paulo,SP
3166,-23.548691,-46.594889,Sao Paulo,SP
3167,-23.554830,-46.594355,Sao Paulo,SP
3168,-23.553225,-46.599708,Sao Paulo,SP
3169,-23.551946,-46.595926,Sao Paulo,SP
3170,-23.549392,-46.593002,Sao Paulo,SP
3171,-23.550271,-46.591300,Sao Paulo,SP
3172,-23.553118,-46.584849,Sao Paulo,SP
3173,-23.555458,-46.582020,Sao Paulo,SP
3174,-23.546879,-46.587749,Sao Paulo,SP
