customers_id,customer_unique_id,customer_zip_code,customer_city,customer_state
657,SP- 25983,4523,Sao Paulo,SP
658,SP- 27719,6725,Cotia,SP
659,SC- 3420,88307,Itajai,SC
660,RS- 4216,96212,Rio Grande,RS
661,AL- 362,57030,Maceio,AL
662,SP- 36708,3077,Sao Paulo,SP
663,PR- 4797,82320,Curitiba,PR
664,SP- 2759,9270,Santo Andre,SP
665,SP- 33,19700,Paraguacu Paulista,SP
666,SP- 703,4313,Sao Paulo,SP
667,SP- 20100,2611,Sao Paulo,SP
668,SC- 1692,88132,Palhoca,SC
669,PR- 206,83609,Campo Largo,PR
670,SP- 12279,7272,Guarulhos,SP
671,SP- 25241,4845,Sao Paulo,SP
672,RS- 2931,94853,Alvorada,RS
673,RJ- 11126,21862,Rio De Janeiro,RJ
674,PI- 268,64280,Campo Maior,PI
675,RN- 405,59300,Caico,RN
676,SP- 10569,4006,Sao Paulo,SP
677,RS- 2220,91787,Porto Alegre,RS
678,RJ- 2006,23535,Rio De Janeiro,RJ
679,PR- 4502,81560,Curitiba,PR
680,RS- 5322,98590,Santo Augusto,RS
681,RJ- 6677,22410,Rio De Janeiro,RJ
682,SP- 27709,13084,Campinas,SP
683,SP- 28372,13045,Campinas,SP
684,GO- 928,74650,Goiania,GO
685,SP- 13991,4080,Sao Paulo,SP
686,SC- 2587,88348,Camboriu,SC
687,PR- 329,83025,Sao Jose Dos Pinhais,PR
688,BA- 1159,41600,Salvador,BA
689,PE- 410,50820,Recife,PE
690,SP- 25057,13484,Limeira,SP
691,SP- 34263,4432,Sao Paulo,SP
692,ES- 1740,29113,Vila Velha,ES
693,SP- 16957,9111,Santo Andre,SP
694,SP- 14655,15990,Matao,SP
695,SP- 13687,4116,Sao Paulo,SP
696,SP- 3471,8810,Mogi Das Cruzes,SP
697,SP- 30387,2082,Sao Paulo,SP
698,SP- 26678,13206,Jundiai,SP
699,SP- 26267,1405,Sao Paulo,SP
700,SP- 5182,6172,Osasco,SP
701,MG- 4369,38170,Perdizes,MG
702,SE- 87,49048,Aracaju,SE
703,PA- 422,66610,Belem,PA
704,DF- 1023,72669,Brasilia,DF
705,SP- 24400,12010,Taubate,SP
706,PR- 4804,81510,Curitiba,PR
707,SP- 5086,1548,Sao Paulo,SP
708,AL- 66,57520,Maravilha,AL
709,SP- 4834,9210,Santo Andre,SP
710,SP- 35216,2925,Sao Paulo,SP
711,SP- 1327,18604,Botucatu,SP
712,GO- 1372,74565,Goiania,GO
713,RJ- 7793,24120,Niteroi,RJ
714,MG- 3238,31710,Belo Horizonte,MG
715,MG- 11526,39750,Sabinopolis,MG
716,SP- 6826,11070,Santos,SP
717,SC- 1106,89820,Xanxere,SC
718,SP- 28578,6900,Embu-Guacu,SP
719,SP- 40018,3086,Sao Paulo,SP
720,RJ- 1401,27276,Volta Redonda,RJ
721,SP- 16375,3324,Sao Paulo,SP
722,MS- 144,79041,Campo Grande,MS
723,MG- 1718,38440,Araguari,MG
724,SP- 22797,6050,Osasco,SP
725,PE- 1214,56302,Petrolina,PE
726,PR- 4480,84500,Irati,PR
727,SP- 36332,5531,Sao Paulo,SP
728,SP- 23296,2441,Sao Paulo,SP
729,RJ- 5396,23056,Rio De Janeiro,RJ
730,MT- 209,78690,Nova Xavantina,MT
731,SP- 27313,14955,Borborema,SP
732,SP- 18218,5633,Sao Paulo,SP
733,SP- 21516,13040,Campinas,SP
734,SP- 30888,13098,Campinas,SP
735,PR- 3763,80530,Curitiba,PR
736,SC- 3405,88090,Florianopolis,SC
737,SP- 23337,14500,Ituverava,SP
738,RJ- 908,22461,Rio De Janeiro,RJ
739,SP- 34080,8710,Mogi Das Cruzes,SP
740,SP- 9955,7951,Francisco Morato,SP
741,SP- 26854,15025,Sao Jose Do Rio Preto,SP
742,SP- 22117,11925,Ilha Comprida,SP
743,MG- 2241,34800,Caete,MG
744,SP- 40867,11628,Sao Sebastiao,SP
745,SP- 39524,13820,Jaguariuna,SP
746,RS- 1827,90020,Porto Alegre,RS
747,SP- 17139,11703,Praia Grande,SP
748,SP- 35279,13040,Campinas,SP
749,SP- 21022,11065,Santos,SP
750,SP- 4942,14403,Franca,SP
751,PB- 35,58040,Joao Pessoa,PB
752,RS- 1201,90520,Porto Alegre,RS
753,PR- 4794,86046,Londrina,PR
754,SP- 33695,15370,Pereira Barreto,SP
755,PR- 73,86900,Jandaia Do Sul,PR
756,RJ- 8188,22743,Rio De Janeiro,RJ
757,AL- 69,57313,Arapiraca,AL
758,SP- 2627,13564,Sao Carlos,SP
759,GO- 1412,75113,Anapolis,GO
760,RS- 3452,98930,Tucunduva,RS
761,MG- 1190,35600,Bom Despacho,MG
762,PR- 3206,83326,Pinhais,PR
763,MS- 304,79051,Campo Grande,MS
764,SP- 32062,5541,Sao Paulo,SP
765,PB- 401,58071,Joao Pessoa,PB
766,ES- 186,29400,Mimoso Do Sul,ES
767,RS- 1734,97060,Santa Maria,RS
768,MG- 4277,30170,Belo Horizonte,MG
769,SP- 41512,4138,Sao Paulo,SP
770,BA- 3002,47640,Santa Maria Da Vitoria,BA
771,MT- 294,78068,Cuiaba,MT
772,MG- 3960,36201,Barbacena,MG
773,BA- 3337,41207,Salvador,BA
774,SP- 37359,17512,Marilia,SP
775,RJ- 10033,28680,Cachoeiras De Macacu,RJ
776,SP- 33730,19360,Santo Anastacio,SP
777,RJ- 3903,23870,Vila Muriqui,RJ
778,RJ- 9579,22451,Rio De Janeiro,RJ
779,SC- 748,89600,Joacaba,SC
780,SP- 30518,15780,Santa Rita D'Oeste,SP
781,RJ- 9137,20081,Rio De Janeiro,RJ
782,RJ- 7961,25510,Sao Joao De Meriti,RJ
783,RJ- 9796,20760,Rio De Janeiro,RJ
784,SP- 36665,13602,Araras,SP
785,RJ- 3589,27943,Macae,RJ
786,SP- 12723,5061,Sao Paulo,SP
787,SP- 36384,6526,Santana De Parnaiba,SP
788,RJ- 14,22773,Rio De Janeiro,RJ
789,SP- 28688,3322,Sao Paulo,SP
790,RJ- 6196,27340,Barra Mansa,RJ
791,SP- 40463,9271,Santo Andre,SP
792,SP- 29400,14030,Ribeirao Preto,SP
793,MG- 4920,37137,Alfenas,MG
794,SP- 2134,9831,Sao Bernardo Do Campo,SP
795,MG- 8131,36507,Uba,MG
796,PE- 1617,54250,Jaboatao Dos Guararapes,PE
797,PE- 1291,55641,Gravata,PE
798,RJ- 5944,22231,Rio De Janeiro,RJ
799,SP- 27508,13347,Indaiatuba,SP
800,PE- 431,51111,Recife,PE
801,SP- 22322,11680,Ubatuba,SP
802,RS- 3842,96010,Pelotas,RS
803,SP- 34257,12950,Atibaia,SP
804,MG- 3757,36660,Alem Paraiba,MG
805,RJ- 144,23060,Rio De Janeiro,RJ
806,RS- 1395,98804,Santo Angelo,RS
807,SP- 40996,14805,Araraquara,SP
808,SC- 3213,88131,Palhoca,SC
809,SP- 20975,3660,Sao Paulo,SP
810,MG- 9055,30240,Belo Horizonte,MG
811,RS- 1644,90470,Porto Alegre,RS
812,ES- 919,29306,Cachoeiro De Itapemirim,ES
813,SP- 41160,17032,Bauru,SP
814,SP- 2236,1151,Sao Paulo,SP
815,SP- 12102,13485,Limeira,SP
816,RS- 726,98910,Tres De Maio,RS
817,SP- 1988,5410,Sao Paulo,SP
818,SP- 11072,9181,Santo Andre,SP
819,SP- 1198,11055,Santos,SP
820,SC- 2644,88306,Itajai,SC
821,RJ- 12624,21810,Rio De Janeiro,RJ
822,SP- 37842,12233,Sao Jose Dos Campos,SP
823,SP- 33986,6435,Barueri,SP
824,SP- 32137,5844,Sao Paulo,SP
825,SP- 10248,3211,Sao Paulo,SP
826,PA- 264,67140,Ananindeua,PA
827,BA- 3253,46550,Rio Do Pires,BA
828,SP- 8246,6463,Barueri,SP
829,DF- 750,71916,Brasilia,DF
830,CE- 655,60055,Fortaleza,CE
831,GO- 576,75712,Catalao,GO
832,MA- 472,65903,Imperatriz,MA
833,RJ- 8216,23042,Rio De Janeiro,RJ
834,SP- 18753,5877,Sao Paulo,SP
835,PR- 1193,81870,Curitiba,PR
836,SP- 20732,8451,Sao Paulo,SP
837,RJ- 2188,27155,Vargem Alegre,RJ
838,RJ- 3832,23025,Rio De Janeiro,RJ
839,RN- 296,59090,Natal,RN
840,RJ- 11640,28909,Cabo Frio,RJ
841,SP- 35913,9571,Sao Caetano Do Sul,SP
842,MG- 11547,36400,Conselheiro Lafaiete,MG
843,SP- 38926,4614,Sao Paulo,SP
844,RJ- 2461,22020,Rio De Janeiro,RJ
845,SP- 21678,18560,Ipero,SP
846,ES- 1803,29161,Serra,ES
847,RJ- 7646,22631,Rio De Janeiro,RJ
848,SP- 40459,11015,Santos,SP
849,DF- 1407,73015,Brasilia,DF
850,PR- 2051,86063,Londrina,PR
851,SP- 13645,9790,Sao Bernardo Do Campo,SP
852,SP- 23761,18120,Mairinque,SP
853,PR- 3313,81110,Curitiba,PR
854,MG- 3213,30170,Belo Horizonte,MG
855,PR- 3510,81590,Curitiba,PR
856,MA- 93,65076,Sao Luis,MA
857,SP- 555,11623,Sao Sebastiao,SP
858,SP- 31668,15775,Santa Fe Do Sul,SP
859,DF- 2134,70675,Brasilia,DF
860,SP- 17839,14801,Araraquara,SP
861,RJ- 4583,22250,Rio De Janeiro,RJ
862,RS- 1969,92310,Canoas,RS
863,SP- 22721,4015,Sao Paulo,SP
864,RJ- 8191,25214,Duque De Caxias,RJ
865,PE- 985,52090,Recife,PE
866,ES- 1512,29216,Guarapari,ES
867,MG- 9922,30492,Belo Horizonte,MG
868,MG- 3762,31140,Belo Horizonte,MG
869,PA- 113,68503,Maraba,PA
870,BA- 295,48606,Paulo Afonso,BA
871,ES- 1014,29118,Vila Velha,ES
872,SP- 794,6454,Barueri,SP
873,PE- 1437,54517,Cabo De Santo Agostinho,PE
874,MG- 6277,35700,Sete Lagoas,MG
875,SP- 38341,18134,Sao Roque,SP
876,PR- 2983,85902,Toledo,PR
877,SP- 40276,12032,Taubate,SP
878,SP- 2314,1421,Sao Paulo,SP
879,RJ- 1914,21230,Rio De Janeiro,RJ
880,MG- 880,35770,Caetanopolis,MG
881,RS- 4607,95760,Sao Sebastiao Do Cai,RS
882,CE- 1101,60325,Fortaleza,CE
883,SP- 29807,4631,Sao Paulo,SP
884,MG- 1566,30330,Belo Horizonte,MG
885,MG- 2115,31660,Belo Horizonte,MG
886,SP- 1604,9416,Ribeirao Pires,SP
887,SP- 11501,8750,Mogi Das Cruzes,SP
888,PA- 945,68665,Garrafao Do Norte,PA
889,SP- 38362,15503,Votuporanga,SP
890,SP- 575,8440,Sao Paulo,SP
891,BA- 2864,44900,Irece,BA
892,BA- 3176,45051,Vitoria Da Conquista,BA
893,SP- 3132,12947,Atibaia,SP
894,SP- 32484,4576,Sao Paulo,SP
895,MG- 6376,30140,Belo Horizonte,MG
896,SP- 30944,4013,Sao Paulo,SP
897,SP- 41020,17516,Marilia,SP
898,RJ- 3785,20520,Rio De Janeiro,RJ
899,MG- 3483,31742,Belo Horizonte,MG
900,SP- 13336,3972,Sao Paulo,SP
901,SP- 9379,14530,Miguelopolis,SP
902,BA- 146,45823,Eunapolis,BA
903,PR- 4712,80410,Curitiba,PR
904,RJ- 11169,27936,Macae,RJ
905,SC- 3396,88704,Tubarao,SC
906,MA- 50,65058,Sao Luis,MA
907,SP- 25263,14800,Araraquara,SP
908,PA- 373,68514,Morada Nova,PA
909,SC- 3421,89203,Joinville,SC
910,SC- 2795,88311,Itajai,SC
911,SC- 378,89900,Sao Miguel Do Oeste,SC
912,PR- 3960,80050,Curitiba,PR
913,SP- 3594,13049,Campinas,SP
914,DF- 1999,71615,Brasilia,DF
915,RS- 1581,99260,Casca,RS
916,SC- 1228,88131,Palhoca,SC
917,PR- 1631,81730,Curitiba,PR
918,PB- 24,58415,Campina Grande,PB
919,SP- 24844,11443,Guaruja,SP
920,MG- 9624,38184,Araxa,MG
921,CE- 562,61760,Eusebio,CE
922,RJ- 11345,21775,Rio De Janeiro,RJ
923,RS- 2586,91430,Porto Alegre,RS
924,SP- 38680,15720,Palmeira D'Oeste,SP
925,MT- 337,78080,Cuiaba,MT
926,PB- 239,58043,Joao Pessoa,PB
927,SP- 10806,11750,Peruibe,SP
928,SP- 32886,13635,Pirassununga,SP
929,SP- 633,13347,Indaiatuba,SP
930,SP- 20618,14790,Guaira,SP
931,CE- 1157,60811,Fortaleza,CE
932,RJ- 10087,28990,Saquarema,RJ
933,SP- 18731,17047,Bauru,SP
934,SP- 196,7750,Cajamar,SP
935,SP- 40450,12242,Sao Jose Dos Campos,SP
936,GO- 218,75834,Mineiros,GO
937,RS- 738,98400,Frederico Westphalen,RS
938,SP- 712,13157,Cosmopolis,SP
939,SP- 30047,16900,Andradina,SP
940,SP- 34803,8615,Suzano,SP
941,CE- 400,61760,Eusebio,CE
942,BA- 417,47520,Ibotirama,BA
943,RS- 1064,94110,Gravatai,RS
944,SP- 20792,14403,Franca,SP
945,RJ- 10560,28200,Sao Joao Da Barra,RJ
946,MG- 10211,31930,Belo Horizonte,MG
947,SC- 862,89086,Indaial,SC
948,SP- 8498,8050,Sao Paulo,SP
949,SP- 27083,2349,Sao Paulo,SP
950,MA- 140,65071,Sao Luis,MA
951,SP- 935,1024,Sao Paulo,SP
952,RS- 4631,90470,Porto Alegre,RS
953,SP- 5967,3127,Sao Paulo,SP
954,SC- 3012,89068,Blumenau,SC
955,RN- 275,59124,Natal,RN
956,SC- 3118,88034,Florianopolis,SC
957,RS- 751,99072,Passo Fundo,RS
958,SP- 33864,4043,Sao Paulo,SP
959,RJ- 8946,24210,Niteroi,RJ
960,RS- 4758,95995,Arvorezinha,RS
961,SP- 17487,7124,Guarulhos,SP
962,GO- 234,74936,Aparecida De Goiania,GO
963,DF- 126,70762,Brasilia,DF
964,SP- 34232,1243,Sao Paulo,SP
965,MG- 4138,36130,Rio Preto,MG
966,MG- 3702,35060,Governador Valadares,MG
967,SP- 23955,4863,Sao Paulo,SP
968,RJ- 6694,28891,Rio Das Ostras,RJ
969,ES- 1474,29055,Vitoria,ES
970,SP- 18028,15046,Sao Jose Do Rio Preto,SP
971,MT- 226,78005,Cuiaba,MT
972,RJ- 5030,22470,Rio De Janeiro,RJ
973,SP- 12944,14406,Franca,SP
974,SP- 28781,13050,Campinas,SP
975,MG- 7092,38402,Uberlandia,MG
976,SP- 7991,2802,Sao Paulo,SP
977,RJ- 5418,28995,Saquarema,RJ
978,PE- 56,51190,Recife,PE
979,MG- 9030,39960,Jequitinhonha,MG
980,RJ- 6792,25820,Tres Rios,RJ
981,RJ- 6195,21557,Rio De Janeiro,RJ
982,PR- 4662,81220,Curitiba,PR
983,MG- 8315,38282,Alexandrita,MG
984,GO- 1710,75250,Senador Canedo,GO
985,SP- 21499,3584,Sao Paulo,SP
986,SP- 6833,13049,Campinas,SP
987,SP- 28913,13835,Conchal,SP
988,MG- 11008,31515,Belo Horizonte,MG
989,RJ- 328,24435,Sao Goncalo,RJ
990,SP- 22050,14065,Ribeirao Preto,SP
991,MG- 10675,38400,Uberlandia,MG
992,MG- 10446,38407,Uberlandia,MG
994,SC- 1431,89217,Joinville,SC
995,SP- 39354,2951,Sao Paulo,SP
996,SP- 25645,9370,Maua,SP
997,SP- 11338,13313,Itu,SP
998,SP- 14128,1248,Sao Paulo,SP
999,SC- 685,88330,Balneario Camboriu,SC
1000,MG- 10989,38745,Patrocinio,MG
1001,SP- 18952,9051,Santo Andre,SP
1002,MG- 9964,30532,Belo Horizonte,MG
1003,MG- 2166,35200,Aimores,MG
1004,SP- 14654,5797,Sao Paulo,SP
1005,SP- 32964,9784,Sao Bernardo Do Campo,SP
1006,SC- 652,89812,Chapeco,SC
1007,PR- 1328,86975,Mandaguari,PR
1008,SP- 894,11025,Santos,SP
1009,MS- 280,79021,Campo Grande,MS
1010,MG- 6611,39804,Teofilo Otoni,MG
1011,RS- 4812,92110,Canoas,RS
1012,MG- 3171,38411,Uberlandia,MG
1013,SP- 19044,13142,Paulinia,SP
1014,SP- 26540,13845,Mogi-Guacu,SP
1015,PA- 509,68005,Santarem,PA
1016,ES- 504,29800,Barra De Sao Francisco,ES
1017,SP- 12510,7192,Guarulhos,SP
1018,PR- 3451,86010,Londrina,PR
1019,SP- 28045,7162,Guarulhos,SP
1020,ES- 1726,29930,Sao Mateus,ES
1021,MG- 10443,38026,Uberaba,MG
1022,SP- 29941,6447,Barueri,SP
1023,SP- 40680,8574,Itaquaquecetuba,SP
1024,SP- 24571,5612,Sao Paulo,SP
1025,RS- 3641,98700,Ijui,RS
1026,RJ- 5455,24426,Sao Goncalo,RJ
1027,PE- 1386,55700,Limoeiro,PE
1028,RJ- 975,22430,Rio De Janeiro,RJ
1029,ES- 679,29057,Vitoria,ES
1030,MG- 10950,30672,Belo Horizonte,MG
1031,RJ- 11779,20520,Rio De Janeiro,RJ
1032,SP- 9443,12260,Paraibuna,SP
1033,MG- 9721,35044,Governador Valadares,MG
1034,SP- 35070,11705,Praia Grande,SP
1035,SP- 6888,5016,Sao Paulo,SP
1036,SP- 31773,3360,Sao Paulo,SP
1037,PR- 1159,85890,Missal,PR
1038,PA- 921,68555,Xinguara,PA
1039,SP- 2297,1403,Sao Paulo,SP
1040,SP- 26361,13300,Itu,SP
1041,PR- 3415,86806,Apucarana,PR
1042,SC- 1583,88047,Florianopolis,SC
1043,BA- 1969,41720,Salvador,BA
1044,RJ- 1145,27265,Volta Redonda,RJ
1045,MG- 9514,34300,Rio Acima,MG
1046,SP- 1691,4551,Sao Paulo,SP
1047,RJ- 3941,25665,Petropolis,RJ
1048,MG- 10194,37590,Jacutinga,MG
1049,PA- 421,68560,Santana Do Araguaia,PA
1050,MS- 490,79990,Amambai,MS
1051,SP- 23240,11250,Bertioga,SP
1052,SC- 28,89260,Jaragua Do Sul,SC
1053,PI- 328,64079,Teresina,PI
1054,AM- 10,69099,Manaus,AM
1055,SP- 34221,2535,Sao Paulo,SP
1056,SP- 9388,19027,Presidente Prudente,SP
1057,ES- 164,29142,Cariacica,ES
1058,SP- 34771,18150,Ibiuna,SP
1059,MG- 6490,37260,Perdoes,MG
1060,SP- 8977,4547,Sao Paulo,SP
1061,MS- 221,79112,Campo Grande,MS
1062,MG- 9379,32315,Contagem,MG
1063,AL- 363,57036,Maceio,AL
1064,SP- 11425,1448,Sao Paulo,SP
1065,SP- 23211,5468,Sao Paulo,SP
1066,RJ- 3671,22260,Rio De Janeiro,RJ
1067,SP- 24012,13310,Itu,SP
1068,BA- 1800,47802,Barreiras,BA
1069,SC- 1660,89206,Joinville,SC
1070,SP- 28779,4537,Sao Paulo,SP
1071,CE- 174,63620,Solonopole,CE
1072,BA- 1495,41810,Salvador,BA
1073,RJ- 8251,25770,Petropolis,RJ
1074,PR- 2442,83560,Itaperucu,PR
1075,SP- 30248,18271,Tatui,SP
1076,SP- 556,13036,Campinas,SP
1077,SP- 25742,5724,Sao Paulo,SP
1078,RJ- 11369,20550,Rio De Janeiro,RJ
1079,DF- 105,71015,Brasilia,DF
1080,PR- 1053,84030,Ponta Grossa,PR
1081,MG- 884,36401,Conselheiro Lafaiete,MG
1082,SP- 9360,11035,Santos,SP
1083,SP- 11063,12228,Sao Jose Dos Campos,SP
1084,PR- 3299,81580,Curitiba,PR
1085,MG- 10891,39400,Montes Claros,MG
1086,SP- 6445,4272,Sao Paulo,SP
1087,SP- 22863,15105,Potirendaba,SP
1088,PR- 663,87360,Goioere,PR
1089,MS- 466,79311,Corumba,MS
1090,SP- 34264,1525,Sao Paulo,SP
1091,SP- 9587,2712,Sao Paulo,SP
1092,SP- 14089,13348,Indaiatuba,SP
1093,RJ- 9702,27288,Volta Redonda,RJ
1094,RJ- 7351,22735,Rio De Janeiro,RJ
1095,SP- 35934,11013,Santos,SP
1096,PR- 4870,82220,Curitiba,PR
1097,SP- 30376,3714,Sao Paulo,SP
1098,SP- 24646,13930,Serra Negra,SP
1099,RJ- 4272,28470,Santo Antonio De Padua,RJ
1100,RN- 197,59151,Parnamirim,RN
1101,SP- 22415,2179,Sao Paulo,SP
1102,RS- 4469,96211,Rio Grande,RS
1103,SP- 11092,12917,Braganca Paulista,SP
1104,SP- 17134,11461,Guaruja,SP
1105,SP- 12693,12245,Sao Jose Dos Campos,SP
1106,RJ- 536,24240,Niteroi,RJ
1107,SP- 14722,4421,Sao Paulo,SP
1108,PR- 1038,81730,Curitiba,PR
1109,SC- 3391,89300,Mafra,SC
1110,BA- 91,42806,Camacari,BA
1111,SP- 18061,4551,Sao Paulo,SP
1112,SP- 8096,5054,Sao Paulo,SP
1113,BA- 345,45000,Vitoria Da Conquista,BA
1114,SP- 2138,6950,Juquitiba,SP
1115,SP- 19771,6192,Osasco,SP
1116,RS- 2759,96065,Pelotas,RS
1117,SP- 19837,9572,Sao Caetano Do Sul,SP
1118,SP- 4857,1011,Sao Paulo,SP
1119,SP- 17221,3407,Sao Paulo,SP
1120,SP- 39672,15910,Monte Alto,SP
1121,ES- 343,29157,Cariacica,ES
1122,ES- 605,29151,Cariacica,ES
1123,SP- 39513,8090,Sao Paulo,SP
1124,RJ- 1981,24320,Niteroi,RJ
1125,SP- 28058,2960,Sao Paulo,SP
1126,RJ- 10120,24130,Niteroi,RJ
1127,RJ- 1136,22021,Rio De Janeiro,RJ
1128,RJ- 10695,22260,Rio De Janeiro,RJ
1129,RN- 158,59500,Macau,RN
1130,RJ- 6723,20541,Rio De Janeiro,RJ
1131,SP- 29029,9635,Sao Bernardo Do Campo,SP
1132,SP- 5397,13031,Campinas,SP
1133,SP- 25233,14890,Jaboticabal,SP
1134,MG- 6101,36033,Juiz De Fora,MG
1135,RJ- 1177,20260,Rio De Janeiro,RJ
1136,SP- 41653,14540,Igarapava,SP
1137,MG- 11171,35162,Ipatinga,MG
1138,SP- 5900,5727,Sao Paulo,SP
1139,SP- 1806,13025,Campinas,SP
1140,SP- 1440,2035,Sao Paulo,SP
1141,MG- 2838,31140,Belo Horizonte,MG
1142,MG- 3815,30535,Belo Horizonte,MG
1143,MG- 4571,36300,Sao Joao Del Rei,MG
1144,PR- 2739,80730,Curitiba,PR
1145,SP- 9780,13904,Amparo,SP
1146,RS- 2414,90650,Porto Alegre,RS
1147,PE- 895,55038,Caruaru,PE
1148,RJ- 5644,20040,Rio De Janeiro,RJ
1149,SP- 17080,4379,Sao Paulo,SP
1150,SP- 41500,2805,Sao Paulo,SP
1151,SP- 25331,13900,Amparo,SP
1152,MG- 8368,36280,Carandai,MG
1153,SP- 10925,2611,Sao Paulo,SP
1154,SP- 24674,4190,Sao Paulo,SP
1155,RJ- 1595,24130,Niteroi,RJ
1156,MG- 7594,35660,Para De Minas,MG
1157,TO- 25,77006,Palmas,TO
1158,MT- 37,78508,Nova Guarita,MT
1159,SP- 9677,5119,Sao Paulo,SP
1160,RJ- 4919,22631,Rio De Janeiro,RJ
1161,GO- 508,75660,Buriti Alegre,GO
1162,PR- 3948,81460,Curitiba,PR
1163,SP- 10838,11704,Praia Grande,SP
1164,SP- 9998,3543,Sao Paulo,SP
1165,SP- 24035,3502,Sao Paulo,SP
1166,RJ- 3348,25932,Mage,RJ
1167,PR- 413,80060,Curitiba,PR
1168,SP- 16530,12502,Guaratingueta,SP
1169,SP- 2062,15868,Termas De Ibira,SP
1170,SP- 38532,12941,Atibaia,SP
1171,MG- 3236,36020,Juiz De Fora,MG
1172,RJ- 2367,21930,Rio De Janeiro,RJ
1173,SC- 2906,88058,Florianopolis,SC
1174,BA- 466,43805,Candeias,BA
1175,PR- 1614,85805,Cascavel,PR
1176,MA- 11,65706,Olho D'Agua Das Cunhas,MA
1177,RJ- 12365,22775,Rio De Janeiro,RJ
1178,BA- 2140,40050,Salvador,BA
1179,MS- 624,79500,Paranaiba,MS
1180,RJ- 7235,20530,Rio De Janeiro,RJ
1181,SP- 21962,7195,Guarulhos,SP
1182,SP- 8279,1232,Sao Paulo,SP
1183,MG- 537,37900,Passos,MG
1184,MG- 10792,38702,Patos De Minas,MG
1185,SP- 28565,6766,Taboao Da Serra,SP
1186,RJ- 10853,21930,Rio De Janeiro,RJ
1187,PR- 2243,84240,Pirai Do Sul,PR
1188,RS- 2869,93285,Esteio,RS
1189,SP- 33130,9770,Sao Bernardo Do Campo,SP
1190,MG- 3863,35277,Sao Joao Do Manteninha,MG
1191,SP- 13881,13877,Sao Joao Da Boa Vista,SP
1192,SP- 25319,5006,Sao Paulo,SP
1193,SC- 1734,88160,Biguacu,SC
1194,MG- 6748,31170,Belo Horizonte,MG
1195,SP- 11004,13950,Lindoia,SP
1196,MG- 9200,35590,Lagoa Da Prata,MG
1197,SP- 27008,18077,Sorocaba,SP
1198,SP- 12717,9854,Sao Bernardo Do Campo,SP
1199,SC- 601,88351,Brusque,SC
1200,MG- 9589,35770,Caetanopolis,MG
1201,RS- 2341,95555,Capao Da Canoa,RS
1202,BA- 1354,41250,Salvador,BA
1203,MG- 10122,35680,Itauna,MG
1204,SP- 24303,11350,Sao Vicente,SP
1205,SP- 31479,8559,Poa,SP
1206,SP- 33278,15600,Fernandopolis,SP
1207,SP- 1329,19700,Paraguacu Paulista,SP
1208,SP- 21625,6694,Itapevi,SP
1209,RJ- 10582,20550,Rio De Janeiro,RJ
1210,SP- 24522,7190,Guarulhos,SP
1211,PI- 393,64067,Teresina,PI
1212,SP- 3245,6050,Osasco,SP
1213,MG- 6075,38412,Uberlandia,MG
1214,SP- 31177,13456,Santa Barbara D'Oeste,SP
1215,RJ- 898,28922,Cabo Frio,RJ
1216,SP- 12256,2856,Sao Paulo,SP
1217,SP- 20521,1508,Sao Paulo,SP
1218,SP- 10545,1226,Sao Paulo,SP
1219,BA- 779,44053,Feira De Santana,BA
1220,MT- 884,78260,Araputanga,MT
1221,SP- 18131,8720,Mogi Das Cruzes,SP
1222,BA- 3324,40296,Salvador,BA
1223,PE- 61,56317,Petrolina,PE
1224,MT- 390,78850,Primavera Do Leste,MT
1225,SP- 23855,3409,Sao Paulo,SP
1226,SP- 40044,4222,Sao Paulo,SP
1227,MG- 11396,35955,Fonseca,MG
1228,SP- 23535,12234,Sao Jose Dos Campos,SP
1229,RS- 285,99500,Carazinho,RS
1230,RJ- 11974,20230,Rio De Janeiro,RJ
1231,SP- 15134,18053,Sorocaba,SP
1232,MG- 3205,31030,Belo Horizonte,MG
1233,SP- 32798,5416,Sao Paulo,SP
1234,SP- 38085,18085,Sorocaba,SP
1235,SP- 11749,11700,Praia Grande,SP
1236,SP- 12012,4138,Sao Paulo,SP
1237,SP- 12726,14021,Ribeirao Preto,SP
1238,RJ- 8164,22740,Rio De Janeiro,RJ
1239,SP- 7374,5466,Sao Paulo,SP
1240,MG- 10230,37270,Campo Belo,MG
1241,BA- 626,41706,Salvador,BA
1242,SC- 2007,88045,Florianopolis,SC
1243,SP- 24223,1509,Sao Paulo,SP
1244,RJ- 12004,28085,Campos Dos Goytacazes,RJ
1245,RJ- 10464,20550,Rio De Janeiro,RJ
1246,PR- 1486,84020,Ponta Grossa,PR
1247,BA- 2054,45140,Itambe,BA
1248,SP- 24366,13035,Campinas,SP
1249,ES- 1381,29146,Cariacica,ES
1250,PR- 172,85501,Pato Branco,PR
1251,MG- 6930,37440,Caxambu,MG
1252,SP- 8419,5544,Sao Paulo,SP
1253,DF- 545,70160,Brasilia,DF
1254,SP- 40469,18740,Taquarituba,SP
1255,PE- 1195,55602,Vitoria De Santo Antao,PE
1256,RJ- 2751,21770,Rio De Janeiro,RJ
1257,MG- 6885,35470,Moeda,MG
1258,MG- 5968,38600,Paracatu,MG
1259,SP- 31531,18075,Sorocaba,SP
1260,SP- 13042,13860,Aguai,SP
1261,SP- 18412,19026,Presidente Prudente,SP
1262,PR- 4478,85139,Colonia Vitoria,PR
1263,MG- 6028,35570,Formiga,MG
