products_id,product_category_name,total_price,total_freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_width_cm,product_height_cm
452,furniture_decor,284.90,34.44,59,376,1,8000,55,45,17
453,telephony,22.99,7.39,42,379,1,75,18,11,4
454,furniture_decor,196.36,18.08,57,87,1,3400,40,34,9
455,housewares,149.90,21.54,42,422,1,3450,32,26,25
456,small_appliances,129.90,10.12,58,1110,2,800,30,30,21
457,sports_leisure,39.60,7.78,35,614,1,1800,15,15,15
458,bed_bath_table,165.90,31.81,53,255,1,2350,45,35,15
459,auto,299.98,30.25,36,359,1,14100,62,21,62
460,furniture_decor,10.99,12.08,59,566,1,200,35,20,10
461,telephony,21.99,37.04,58,477,5,350,17,12,4
462,auto,124.80,14.23,60,1149,5,1525,68,35,9
463,health_beauty,59.99,21.22,50,1238,1,575,25,23,20
464,perfumery,69.90,24.98,48,259,1,249,19,15,13
465,computers_accessories,120.00,12.00,56,590,1,1350,23,23,9
466,sports_leisure,139.89,17.42,57,2016,7,300,20,15,10
467,health_beauty,199.00,18.52,41,2063,1,3000,30,20,10
468,telephony,21.99,7.78,58,607,3,200,19,11,4
469,housewares,13.61,8.88,46,465,1,550,16,12,22
470,toys,58.50,22.99,42,762,2,3890,36,36,28
471,sports_leisure,59.90,16.18,55,664,1,700,20,20,12
472,fashion_shoes,99.90,23.63,54,404,4,700,22,33,12
473,bed_bath_table,53.00,16.13,55,560,1,650,16,16,10
474,garden_tools,39.99,50.85,45,287,1,700,21,17,14
475,auto,37.99,19.46,56,343,6,600,28,16,4
476,bed_bath_table,149.00,45.44,56,617,1,6400,30,30,30
477,musical_instruments,525.00,33.51,59,761,2,7550,37,38,23
478,housewares,371.20,40.15,57,415,1,3100,30,30,40
479,toys,139.99,60.89,46,1107,1,19650,75,22,76
480,home_construction,20.90,12.81,57,159,5,250,16,14,4
481,fixed_telephony,18.90,17.63,42,224,4,140,16,14,10
482,bed_bath_table,103.00,17.93,41,2201,1,1250,48,68,14
483,auto,80.00,13.00,52,228,2,5550,55,30,35
484,costruction_tools_garden,369.90,61.60,42,574,1,13100,68,44,25
485,watches_gifts,69.00,18.58,18,796,2,750,18,15,10
486,perfumery,416.50,11.27,36,561,1,2303,26,23,15
487,cool_stuff,129.80,23.78,63,351,3,1450,62,32,15
488,watches_gifts,169.00,13.52,50,704,1,500,23,16,13
489,musical_instruments,830.00,133.69,58,1202,2,15400,45,100,20
490,pet_shop,65.00,17.70,48,466,2,2700,43,20,39
491,housewares,18.95,12.48,59,203,1,400,16,14,10
492,computers_accessories,89.99,17.07,58,283,4,300,35,25,5
493,auto,149.90,14.07,59,633,5,1475,68,35,9
494,consoles_games,339.00,10.57,53,555,2,260,18,18,12
495,office_furniture,159.98,55.56,30,2071,1,14600,58,58,20
496,bed_bath_table,125.90,38.43,40,537,2,3080,23,19,37
497,pet_shop,21.20,9.34,54,272,2,700,71,18,2
498,bed_bath_table,143.54,14.02,51,215,1,2400,40,30,6
499,bed_bath_table,99.00,10.19,55,247,1,2100,36,36,21
500,housewares,39.90,7.39,23,162,1,300,20,19,4
501,telephony,19.90,8.30,53,622,2,350,17,12,4
502,baby,185.00,23.88,35,1168,3,7003,52,46,30
503,baby,126.99,11.51,56,1015,3,1550,42,15,25
504,small_appliances_home_oven_and_coffee,1799.00,29.41,47,2810,7,7450,40,40,10
505,construction_tools_construction,162.50,15.89,60,327,1,9075,34,34,12
506,stationery,19.87,15.23,59,244,7,350,18,20,2
507,furniture_decor,160.00,22.83,42,1003,1,1700,17,17,27
508,books_technical,49.00,16.60,33,329,1,1100,25,18,3
509,sports_leisure,199.90,22.20,34,1132,8,6600,105,25,15
510,costruction_tools_tools,45.90,22.85,59,1476,2,1111,29,14,10
511,health_beauty,11.90,10.96,51,360,1,1000,36,27,18
512,garden_tools,189.90,22.80,37,1819,4,5900,46,46,20
513,sports_leisure,37.50,18.23,54,1297,1,375,21,12,16
514,sports_leisure,89.90,17.11,42,877,1,1979,27,26,25
515,furniture_decor,44.35,14.44,56,296,3,1300,100,15,7
516,telephony,24.99,7.44,59,734,4,300,17,12,4
517,sports_leisure,61.00,15.31,57,574,6,550,30,16,16
518,sports_leisure,34.70,15.10,47,1370,1,231,12,10,12
519,kitchen_dining_laundry_garden_furniture,299.00,73.72,44,246,1,25000,98,40,14
520,auto,84.35,15.34,42,334,1,400,35,25,15
521,housewares,65.00,18.13,59,470,5,7800,33,33,35
522,auto,45.00,15.42,59,435,1,800,18,16,13
523,housewares,19.90,17.60,35,116,1,1200,80,16,16
524,watches_gifts,194.90,16.11,49,570,2,200,16,12,11
525,watches_gifts,239.00,23.60,51,553,1,213,18,19,10
526,sports_leisure,229.00,12.86,48,273,1,500,20,13,15
527,toys,49.90,17.60,57,328,1,1775,31,21,21
528,garden_tools,1670.00,68.17,53,2430,1,7150,30,30,40
529,health_beauty,175.06,19.03,42,1118,1,1500,19,18,29
530,health_beauty,148.00,16.48,48,1648,2,350,24,21,5
531,bed_bath_table,299.00,19.97,32,219,1,9325,50,28,18
532,stationery,229.00,21.88,57,349,10,5650,60,29,20
533,computers_accessories,112.99,15.18,55,312,5,4500,19,19,23
534,housewares,99.90,17.98,39,1053,4,3000,33,34,30
535,books_technical,39.90,9.42,33,918,1,500,23,16,3
536,fashion_bags_accessories,289.90,19.91,36,245,3,100,18,11,9
537,watches_gifts,59.00,7.67,41,673,4,150,16,11,2
538,toys,139.90,12.18,58,443,2,3305,38,19,36
539,health_beauty,70.00,15.37,59,518,1,400,27,14,9
540,stationery,22.22,16.93,36,73,1,950,20,51,5
541,furniture_decor,34.99,16.60,20,1703,2,600,30,15,15
542,sports_leisure,36.90,16.60,48,652,3,1200,25,25,30
543,watches_gifts,169.99,12.69,43,597,1,450,22,17,14
544,bed_bath_table,62.70,16.07,59,140,3,2100,36,27,8
545,health_beauty,128.30,23.22,34,1043,2,600,24,23,18
546,perfumery,349.90,17.20,49,1174,1,375,21,23,16
547,stationery,109.90,42.83,60,875,5,1075,21,15,15
548,toys,38.00,7.53,31,182,1,250,16,19,19
549,bed_bath_table,34.00,14.10,44,505,1,250,26,20,6
550,bed_bath_table,64.90,7.78,49,297,2,1400,37,35,23
551,watches_gifts,335.00,14.79,40,606,1,400,20,13,13
552,fashion_bags_accessories,169.90,19.88,35,172,4,150,18,11,9
553,bed_bath_table,115.90,18.06,56,595,2,950,42,28,29
554,sports_leisure,91.99,15.39,57,723,1,500,50,18,12
555,auto,249.90,106.21,59,1773,1,6600,44,39,25
556,sports_leisure,182.00,43.33,51,1256,1,1350,26,18,18
557,pet_shop,155.00,151.20,33,840,5,25000,70,56,69
558,watches_gifts,129.00,11.51,51,475,6,200,16,20,2
559,pet_shop,79.99,14.73,41,186,2,700,16,25,35
560,health_beauty,43.35,12.69,28,648,1,630,21,15,12
561,furniture_decor,106.72,18.32,56,643,2,900,36,33,9
562,toys,159.90,16.88,60,1258,3,1600,28,21,13
563,furniture_decor,89.90,13.65,59,468,1,1500,30,20,5
564,housewares,28.99,14.10,55,1355,4,375,16,18,10
565,health_beauty,56.90,22.33,41,586,3,225,18,13,8
566,sports_leisure,33.90,22.17,61,604,1,250,20,16,12
567,telephony,25.00,112.43,60,345,4,150,16,20,3
568,perfumery,309.90,16.34,36,574,1,449,19,14,14
569,watches_gifts,26.74,14.64,39,364,1,567,26,26,12
570,sports_leisure,44.90,14.10,35,432,4,350,22,12,5
571,signaling_and_security,75.90,19.50,46,916,8,750,16,16,20
572,watches_gifts,187.00,13.75,55,443,1,300,20,13,13
573,office_furniture,292.90,62.02,34,2558,1,15700,58,58,28
574,health_beauty,47.00,34.15,55,2908,2,200,24,11,26
575,computers_accessories,17.00,18.23,38,130,1,150,20,15,8
576,watches_gifts,139.90,23.48,59,616,1,425,16,11,10
577,health_beauty,110.32,15.65,60,918,1,150,22,15,3
578,bed_bath_table,50.00,18.45,53,128,2,900,50,50,5
579,furniture_decor,12.90,8.72,41,1261,3,450,27,33,27
580,consoles_games,343.40,26.89,50,361,1,483,24,23,17
581,housewares,19.90,37.04,48,1797,5,575,24,24,18
582,stationery,18.99,0.75,30,121,4,100,16,11,3
583,watches_gifts,599.00,18.94,34,541,1,404,22,17,14
584,housewares,37.90,15.37,50,804,2,600,23,23,16
585,books_technical,38.00,11.85,39,1876,1,900,25,18,3
586,sports_leisure,230.00,26.45,52,928,2,3500,60,30,20
587,housewares,174.00,25.73,58,1901,1,7600,49,40,40
588,bed_bath_table,35.99,13.71,52,665,1,750,30,24,3
589,baby,52.99,8.72,47,1059,4,450,30,23,6
590,auto,129.90,15.67,58,1186,2,500,20,20,10
591,toys,134.00,34.93,23,1048,4,6284,64,28,39
592,construction_tools_construction,38.00,8.94,59,320,1,100,20,25,4
593,Unkwon_Category,304.91,19.38,0,0,0,1800,21,36,13
594,small_appliances,399.79,57.28,52,698,4,3125,18,38,30
595,bed_bath_table,109.90,56.70,54,607,1,5800,58,49,50
596,housewares,54.32,18.66,52,338,1,1400,24,12,7
597,sports_leisure,125.90,9.45,43,357,2,500,17,18,31
598,auto,289.90,60.47,50,829,2,14900,32,38,47
599,bed_bath_table,93.00,19.72,57,366,1,800,45,30,10
600,health_beauty,99.00,26.99,40,344,1,2550,18,17,16
601,computers_accessories,168.90,30.59,48,565,1,1623,32,39,15
602,Unkwon_Category,69.77,7.78,0,0,0,100,16,11,7
603,furniture_bedroom,234.90,78.93,51,2240,1,16500,58,42,18
604,luggage_accessories,35.00,8.29,44,503,8,250,20,15,26
605,baby,449.00,127.51,52,1488,1,8450,76,21,21
606,health_beauty,85.61,17.34,36,749,2,350,22,17,12
607,stationery,44.00,7.55,51,58,1,100,16,16,5
608,home_appliances,50.40,11.85,52,307,1,100,18,13,8
609,pet_shop,90.98,15.39,51,411,3,400,18,15,12
610,sports_leisure,285.00,20.30,50,529,2,3600,62,23,23
611,computers_accessories,612.91,21.54,60,707,1,1373,25,25,21
612,fashion_bags_accessories,67.80,11.97,53,353,1,200,16,11,2
613,garden_tools,104.53,17.21,58,686,1,1450,90,18,6
614,furniture_decor,24.90,15.10,57,314,1,400,40,40,15
615,cool_stuff,66.89,7.39,48,163,3,533,23,21,21
616,watches_gifts,159.90,19.22,55,570,1,165,16,12,10
617,cool_stuff,139.90,12.37,46,595,2,450,16,22,12
618,auto,19.90,18.24,57,408,4,100,24,17,2
619,electronics,40.00,15.10,25,101,1,625,27,25,17
620,perfumery,19.99,8.11,47,540,2,107,17,14,12
621,stationery,25.99,8.93,54,146,1,600,29,24,4
622,computers_accessories,78.90,18.65,54,637,3,400,41,29,3
623,housewares,39.90,19.84,55,323,1,2700,28,20,18
624,bed_bath_table,16.90,7.78,26,421,1,200,16,11,12
625,office_furniture,176.94,82.33,40,1192,1,11800,53,18,54
626,furniture_decor,199.88,13.30,30,716,2,9900,50,37,32
627,Unkwon_Category,49.99,15.42,0,0,0,1550,38,23,4
628,furniture_decor,22.90,15.46,32,337,1,2300,45,20,25
629,Unkwon_Category,48.50,18.23,0,0,0,150,20,20,4
630,furniture_bedroom,204.00,58.10,58,793,2,18500,38,38,58
631,bed_bath_table,169.90,19.47,58,402,1,1650,31,31,9
632,sports_leisure,50.40,8.51,44,1178,5,350,20,15,15
633,telephony,16.97,15.10,58,1551,1,100,20,20,20
634,office_furniture,219.90,29.12,42,2115,1,10850,58,56,20
635,health_beauty,151.52,26.34,22,516,1,650,25,14,33
636,sports_leisure,43.00,8.04,50,799,1,150,18,18,18
637,health_beauty,1045.00,30.12,60,3200,4,1450,34,24,6
638,watches_gifts,599.00,22.07,42,262,1,500,16,16,16
639,computers_accessories,18.00,17.06,57,1206,1,50,17,13,9
640,christmas_supplies,79.00,22.26,56,688,8,600,30,20,11
641,baby,77.00,15.84,63,884,5,300,17,24,7
642,computers_accessories,92.65,12.99,57,582,3,850,32,16,10
643,office_furniture,79.99,22.88,46,1058,1,5200,45,15,54
644,health_beauty,132.90,15.68,56,929,1,300,17,13,13
645,toys,129.00,17.83,60,763,1,200,25,25,3
646,garden_tools,298.00,21.58,41,313,1,6050,75,25,25
647,cool_stuff,455.00,18.95,46,537,4,2600,30,20,10
648,books_general_interest,29.99,18.31,41,626,1,400,27,19,3
649,stationery,44.00,7.57,57,303,1,250,16,11,6
650,sports_leisure,729.00,24.34,33,315,1,1431,30,21,20
651,bed_bath_table,34.90,3.39,40,313,1,900,36,26,6
652,housewares,129.99,26.41,59,1996,1,8950,40,40,30
653,garden_tools,3930.00,49.55,41,1903,1,5650,17,32,38
654,health_beauty,369.00,17.46,58,482,4,350,25,15,15
655,perfumery,14.75,7.39,51,395,2,425,18,15,12
656,bed_bath_table,241.89,32.72,55,342,1,12900,60,50,27
657,garden_tools,85.90,16.36,52,471,4,1150,17,31,8
658,bed_bath_table,116.90,46.31,56,255,1,1750,30,30,5
659,art,14.03,8.47,48,135,1,500,50,20,6
660,furniture_decor,87.90,17.87,53,87,1,1300,25,20,25
661,bed_bath_table,140.90,18.24,59,395,1,8950,40,48,25
662,bed_bath_table,129.90,15.00,35,564,1,1900,16,11,2
663,housewares,361.98,47.81,47,748,3,23700,69,17,39
664,cool_stuff,11.99,1.28,47,867,1,300,25,20,10
665,furniture_decor,280.00,84.96,25,128,1,4000,70,52,12
666,housewares,52.00,17.20,59,667,1,1250,30,30,30
667,health_beauty,125.00,21.58,57,2500,1,2500,34,22,17
668,cool_stuff,80.10,17.00,49,1732,5,600,16,11,23
669,watches_gifts,55.00,13.97,60,517,3,750,48,25,16
670,fashion_bags_accessories,27.30,8.76,49,731,1,200,16,11,2
671,art,75.00,17.78,50,923,2,1947,98,44,6
672,housewares,139.00,21.46,42,799,4,9950,31,31,61
673,sports_leisure,219.00,15.11,48,1102,1,1250,41,33,6
674,stationery,39.00,12.79,52,90,2,5650,20,20,30
675,costruction_tools_tools,118.00,17.76,50,199,1,950,23,11,14
676,fashion_bags_accessories,439.00,16.82,53,612,3,250,16,13,16
677,construction_tools_lights,29.99,15.31,55,1548,4,1400,24,38,15
678,perfumery,92.99,13.31,50,676,1,426,20,17,16
679,auto,62.90,17.37,58,824,1,200,16,11,2
680,garden_tools,216.76,30.56,36,733,1,3500,40,35,19
681,health_beauty,35.00,9.00,36,1129,1,473,22,21,18
682,diapers_and_hygiene,43.00,15.23,49,326,1,200,30,15,20
683,telephony,15.00,15.10,42,442,1,100,16,20,2
684,sports_leisure,865.90,32.61,33,1753,1,11780,56,29,29
685,christmas_supplies,24.90,15.79,48,412,5,100,16,11,6
686,garden_tools,59.70,21.22,50,536,1,850,22,17,7
687,furniture_decor,69.80,30.13,64,69,11,1300,42,35,11
688,auto,19.00,18.23,57,192,2,100,16,15,10
689,musical_instruments,169.90,26.22,55,2290,5,250,16,11,9
690,computers_accessories,159.00,34.65,59,3314,2,2950,20,20,20
691,auto,198.00,19.27,43,1108,3,400,16,11,5
692,housewares,79.90,19.53,55,2812,7,750,30,30,12
693,watches_gifts,599.00,13.01,34,386,1,288,18,14,12
694,furniture_living_room,79.90,15.31,28,102,2,2700,47,47,6
695,luggage_accessories,299.90,13.19,37,1293,1,3300,34,34,31
696,fashion_bags_accessories,35.00,11.85,43,178,1,150,21,14,9
697,watches_gifts,169.90,15.36,56,768,2,200,16,11,11
698,furniture_decor,59.90,8.72,44,224,2,417,24,22,21
699,fashion_bags_accessories,35.00,7.78,51,264,2,200,16,11,8
700,books_technical,70.00,19.46,37,1212,4,850,17,24,2
701,health_beauty,1.20,7.89,45,231,3,800,21,15,4
702,auto,89.00,12.12,50,385,4,400,21,11,8
703,perfumery,289.90,16.79,38,587,2,436,22,18,14
704,housewares,149.00,31.79,57,1366,5,10100,48,16,30
705,market_place,279.99,22.45,43,1234,3,2100,19,38,27
706,auto,53.88,15.43,52,396,1,19100,40,40,40
707,watches_gifts,148.90,15.92,52,467,1,80,16,11,11
708,computers_accessories,189.00,22.12,57,178,2,100,16,11,2
709,auto,159.99,27.20,56,830,1,2450,28,30,5
710,telephony,34.99,24.84,52,525,2,200,19,11,4
711,furniture_decor,99.85,17.16,63,254,1,1650,41,34,9
712,electronics,19.90,18.24,50,315,1,200,21,14,7
713,furniture_decor,79.00,17.62,49,455,4,400,22,12,22
714,Unkwon_Category,6.99,21.15,0,0,0,150,20,13,3
715,auto,115.00,47.25,58,314,3,1550,37,36,10
716,furniture_decor,37.00,11.74,54,594,1,500,19,12,11
717,toys,94.50,15.43,43,389,1,200,18,16,13
718,health_beauty,72.90,11.12,25,2653,2,500,16,11,2
719,computers_accessories,69.99,19.18,60,147,3,300,20,14,3
720,stationery,111.51,25.13,47,458,2,921,26,25,11
721,sports_leisure,89.00,12.12,42,600,1,400,16,11,6
722,fashion_bags_accessories,109.90,18.87,52,1383,4,750,36,36,18
723,books_technical,159.00,23.40,54,3722,1,2200,31,19,6
724,bed_bath_table,69.90,15.70,55,867,1,1100,20,20,16
725,bed_bath_table,129.90,20.99,52,289,1,2100,34,33,9
726,home_appliances,15.75,8.82,58,644,1,300,35,35,46
727,bed_bath_table,91.00,14.22,56,279,1,525,34,43,23
728,furniture_decor,46.99,13.71,63,522,2,500,80,60,10
729,housewares,229.90,43.75,45,162,1,9500,60,55,17
730,home_appliances_2,497.00,84.30,45,442,6,9250,30,45,60
731,housewares,69.90,27.04,59,3217,1,6600,35,45,45
732,musical_instruments,82.00,9.39,52,541,2,1400,30,30,30
733,baby,19.90,7.88,41,271,5,600,16,11,2
734,health_beauty,110.32,8.03,60,919,1,200,22,15,3
735,Unkwon_Category,25.90,14.10,0,0,0,100,16,16,16
736,telephony,31.90,15.32,57,412,2,200,25,13,10
737,health_beauty,119.99,12.17,48,910,3,1900,47,11,70
738,toys,39.99,9.34,46,641,6,800,41,24,15
739,furniture_decor,170.00,18.99,45,632,1,1350,55,11,9
740,furniture_decor,66.00,11.96,59,445,3,245,17,14,12
741,sports_leisure,181.00,21.76,45,758,1,2000,23,18,16
742,health_beauty,126.64,16.65,32,324,1,250,23,14,9
743,toys,138.90,13.99,58,1077,4,695,30,27,33
744,auto,202.00,19.29,58,454,1,2775,29,18,27
745,computers_accessories,161.55,21.58,47,1009,4,300,20,13,6
746,auto,33.90,7.39,44,1131,1,250,30,16,11
747,Unkwon_Category,59.90,9.34,0,0,0,1400,16,15,25
748,housewares,20.90,11.85,56,497,3,450,18,13,8
749,housewares,359.00,25.45,55,531,1,7650,23,13,8
750,perfumery,66.00,14.21,32,219,1,133,21,19,12
751,bed_bath_table,59.00,14.72,58,1290,1,1150,43,30,7
752,bed_bath_table,150.00,9.86,30,66,1,1450,55,43,14
753,home_construction,58.59,19.60,52,451,1,900,40,44,15
754,watches_gifts,219.00,16.41,56,738,4,450,16,12,11
755,auto,94.30,13.22,57,662,1,2900,61,61,8
756,bed_bath_table,834.56,78.60,59,3863,5,22250,85,68,23
757,bed_bath_table,74.99,25.58,51,394,1,1400,20,26,30
758,bed_bath_table,47.99,15.10,52,106,1,550,20,15,10
759,computers_accessories,24.99,7.44,40,675,1,150,18,14,6
760,sports_leisure,850.00,58.43,43,536,4,14000,105,18,18
761,auto,147.90,15.79,49,608,1,7150,65,65,10
762,garden_tools,119.77,21.48,28,420,1,5500,29,39,29
763,watches_gifts,45.00,7.58,54,821,4,200,16,11,2
764,bed_bath_table,59.90,18.30,54,383,1,950,50,50,5
765,computers_accessories,319.12,14.36,36,571,1,683,24,24,16
766,watches_gifts,49.00,38.68,50,835,5,250,16,11,2
767,cine_photo,109.00,18.64,60,2069,1,150,16,11,8
768,home_construction,119.85,15.92,56,922,7,1050,16,16,20
769,computers_accessories,119.99,29.46,48,2369,6,200,16,16,16
770,auto,238.81,19.63,55,282,1,850,28,22,15
771,telephony,27.99,15.10,60,625,3,350,17,12,4
772,home_appliances,115.00,8.15,59,141,1,300,27,17,13
773,fashion_bags_accessories,24.99,14.10,48,150,2,400,16,16,5
774,furniture_decor,46.99,14.87,63,516,2,700,80,60,10
775,health_beauty,215.90,14.35,29,1412,1,1225,19,16,23
776,fashion_bags_accessories,27.30,15.10,54,1399,1,300,16,11,2
777,health_beauty,121.99,17.28,64,1394,1,2000,20,20,20
778,bed_bath_table,28.99,10.00,52,544,1,606,30,28,9
779,furniture_decor,85.00,15.35,43,140,1,1500,25,35,20
780,watches_gifts,134.90,18.19,48,345,4,6750,46,44,20
781,fashion_shoes,69.90,14.58,58,404,4,450,25,35,15
782,costruction_tools_garden,47.40,12.79,49,414,1,250,17,12,7
783,furniture_decor,59.90,22.13,58,2070,1,1950,69,11,11
784,food_drink,36.65,19.45,44,664,1,650,16,11,10
785,furniture_decor,179.99,12.46,63,744,9,1600,30,28,21
786,office_furniture,219.90,66.35,47,2115,1,15700,58,58,28
787,bed_bath_table,64.90,14.04,50,216,2,1100,33,24,12
788,furniture_decor,189.90,20.19,60,1141,4,1200,60,16,22
789,sports_leisure,139.00,16.73,63,1777,10,900,22,20,15
790,furniture_decor,199.99,37.49,30,592,2,18800,52,60,36
791,bed_bath_table,173.00,15.96,56,255,1,1975,43,33,10
792,telephony,39.99,14.10,60,786,5,350,17,12,4
793,furniture_decor,46.99,19.32,63,525,2,350,80,60,10
794,furniture_decor,59.15,17.98,58,554,2,483,47,34,6
795,toys,49.70,16.60,13,452,2,1200,40,28,28
796,pet_shop,59.99,16.18,47,84,6,1000,20,16,25
797,sports_leisure,24.99,20.38,38,912,1,900,16,20,20
798,telephony,19.99,7.39,30,355,1,50,19,11,3
799,computers_accessories,127.00,14.64,51,842,1,200,16,11,5
800,housewares,17.99,9.00,40,74,1,200,38,14,21
801,garden_tools,48.87,8.85,55,992,1,400,16,16,7
802,bed_bath_table,119.90,18.09,56,188,1,1800,46,34,3
803,garden_tools,55.00,9.34,52,368,2,700,20,19,18
804,flowers,54.90,17.66,46,145,1,800,30,20,15
805,health_beauty,89.90,19.60,38,554,1,1600,35,17,11
806,health_beauty,59.90,16.18,36,1290,1,900,16,15,12
807,fashion_bags_accessories,84.00,15.34,53,1359,1,200,16,11,2
808,baby,29.90,14.10,49,375,6,200,29,16,7
809,baby,59.90,18.52,53,958,1,450,20,15,15
810,furniture_decor,75.00,18.41,50,620,1,1050,30,30,35
811,food,109.90,13.43,60,523,4,750,28,13,11
812,sports_leisure,229.90,14.05,58,2497,1,1600,31,32,33
813,health_beauty,29.99,15.23,54,1378,1,100,19,13,5
814,office_furniture,389.90,201.46,47,2164,1,15300,58,56,28
815,fashion_underwear_beach,24.99,14.52,33,1107,2,300,22,15,10
816,stationery,48.90,15.56,56,99,4,800,25,35,60
817,home_appliances,79.90,18.44,47,353,2,600,70,11,5
818,perfumery,329.90,10.82,41,446,2,450,16,11,11
819,health_beauty,48.00,25.38,59,1204,1,500,16,16,16
820,computers_accessories,1360.02,76.44,54,1374,3,1900,26,20,10
821,furniture_decor,39.99,8.22,24,234,1,850,16,15,14
822,kitchen_dining_laundry_garden_furniture,29.90,17.09,37,694,4,1700,100,60,3
823,auto,55.50,8.29,54,257,2,837,18,24,19
824,auto,110.00,36.09,58,1934,2,250,19,14,19
825,air_conditioning,250.00,18.46,54,886,1,3800,53,36,21
826,perfumery,339.00,10.14,46,359,1,440,19,21,13
827,toys,75.00,7.78,50,854,1,200,16,11,17
828,housewares,129.90,29.28,58,451,4,8575,33,38,48
829,auto,45.90,9.44,27,490,1,550,20,15,10
830,housewares,23.40,14.10,45,486,1,400,35,20,11
831,fashion_bags_accessories,24.99,7.39,16,132,2,50,17,13,4
832,furniture_decor,345.62,17.17,57,499,3,5400,34,34,50
833,perfumery,65.00,14.20,30,238,2,133,21,19,12
834,books_general_interest,29.90,16.11,38,1348,1,600,24,17,3
835,furniture_decor,72.90,12.85,60,458,1,900,30,20,4
836,housewares,93.50,19.62,42,395,1,1200,27,23,18
837,furniture_decor,52.64,18.25,59,624,2,417,47,35,4
838,bed_bath_table,15.90,16.11,46,400,1,1000,35,20,5
839,housewares,129.99,24.06,55,1776,1,550,42,23,11
840,luggage_accessories,102.90,16.48,57,444,1,1200,32,45,10
841,music,10.99,15.23,47,88,1,250,30,21,11
842,furniture_decor,49.90,9.34,28,929,4,950,25,25,25
843,luggage_accessories,92.00,65.45,59,271,3,20500,60,40,40
844,music,14.30,7.39,36,600,1,200,22,16,4
845,sports_leisure,58.90,15.29,60,592,2,400,30,20,20
846,perfumery,89.90,18.73,48,1263,3,700,16,16,16
847,sports_leisure,110.00,14.13,35,459,5,750,23,30,30
848,furniture_decor,29.90,5.57,36,1426,1,150,16,11,2
849,auto,57.60,19.37,55,1277,1,1050,26,20,40
850,furniture_decor,97.81,13.02,60,197,11,1600,31,26,11
851,health_beauty,37.80,8.72,39,1803,1,365,20,15,11
852,health_beauty,599.00,39.55,59,1811,6,5250,56,40,17
853,housewares,18.80,16.11,32,374,1,500,26,21,22
854,bed_bath_table,219.90,15.74,52,289,1,3250,36,35,10
855,watches_gifts,217.36,15.69,36,562,1,450,22,17,14
856,auto,195.00,8.71,60,2826,4,320,21,14,7
857,garden_tools,72.00,34.57,54,654,2,8350,36,36,46
858,health_beauty,120.00,12.75,58,1926,1,2500,35,15,15
